index,time,delta_freq,event,power,f0
3630,72.6,-0.204143,1,153,50
3645,72.9,-0.21074,1,153,50
3660,73.2,-0.208586,1,153,50
3675,73.5,-0.207931,1,153,50
3690,73.8,-0.209419,1,153,50
3705,74.1,-0.209533,1,153,50
3720,74.4,-0.212763,1,153,50
3735,74.7,-0.214072,1,153,50
3750,75,-0.216989,1,153,50
3765,75.3,-0.216723,1,153,50
3780,75.6,-0.21947,1,153,50
3795,75.9,-0.223919,1,153,50
3810,76.2,-0.226807,1,153,50
3825,76.5,-0.2271,1,153,50
3840,76.8,-0.226994,1,153,50
3855,77.1,-0.227156,1,153,50
3870,77.4,-0.226923,1,153,50
3885,77.7,-0.22629,1,153,50
3900,78,-0.227865,1,153,50
3915,78.3,-0.230316,1,153,50
3930,78.6,-0.230901,1,153,50
3945,78.9,-0.23109,1,153,50
3960,79.2,-0.23095,1,153,50
3975,79.5,-0.228238,1,153,50
3990,79.8,-0.22683,1,153,50
4005,80.1,-0.225146,1,153,50
4020,80.4,-0.22763,1,153,50
4035,80.7,-0.226767,1,153,50
4050,81,-0.223926,1,153,50
4065,81.3,-0.222436,1,153,50
4080,81.6,-0.22021,1,153,50
4095,81.9,-0.222068,1,153,50
4110,82.2,-0.217849,1,153,50
4125,82.5,-0.215958,1,153,50
4140,82.8,-0.213804,1,153,50
4155,83.1,-0.211532,1,153,50
4170,83.4,-0.210144,1,153,50
4185,83.7,-0.2096,0,153,50
4200,84,-0.204574,0,153,50
4215,84.3,-0.204278,0,153,50
4230,84.6,-0.200069,0,153,50
4245,84.9,-0.20124,0,153,50
4260,85.2,-0.1982,0,153,50
4275,85.5,-0.198228,0,153,50
4290,85.8,-0.196881,0,153,50
4305,86.1,-0.194279,0,153,50
4320,86.4,-0.195777,0,153,50
4335,86.7,-0.191862,0,153,50
4350,87,-0.19246,0,153,50
4365,87.3,-0.188545,0,153,50
4380,87.6,-0.187669,0,153,50
4395,87.9,-0.186217,0,153,50
4410,88.2,-0.185141,0,153,50
4425,88.5,-0.182321,0,153,50
4440,88.8,-0.18266,0,153,50
4455,89.1,-0.181362,0,153,50
4470,89.4,-0.180148,0,153,50
4485,89.7,-0.179962,0,153,50
4500,90,-0.179634,0,153,50
4515,90.3,-0.179636,0,153,50
4530,90.6,-0.182103,0,153,50
4545,90.9,-0.183139,0,153,50
4560,91.2,-0.18199,0,153,50
4575,91.5,-0.183033,0,153,50
4590,91.8,-0.183237,0,153,50
4605,92.1,-0.181142,0,153,50
4620,92.4,-0.180059,0,153,50
4635,92.7,-0.182466,0,153,50
4650,93,-0.180594,0,153,50
4665,93.3,-0.180601,0,153,50
4680,93.6,-0.177313,0,153,50
4695,93.9,-0.174673,0,153,50
4710,94.2,-0.174409,0,153,50
4725,94.5,-0.172674,0,153,50
4740,94.8,-0.172226,0,153,50
4755,95.1,-0.168346,0,153,50
4770,95.4,-0.167449,0,153,50
4785,95.7,-0.167644,0,153,50
4800,96,-0.169645,0,153,50
4815,96.3,-0.170671,0,153,50
4830,96.6,-0.171554,0,153,50
4845,96.9,-0.173614,0,153,50
4860,97.2,-0.172283,0,153,50
4875,97.5,-0.172723,0,153,50
4890,97.8,-0.17328,0,153,50
4905,98.1,-0.174838,0,153,50
4920,98.4,-0.176367,0,153,50
4935,98.7,-0.178882,0,153,50
4950,99,-0.178663,0,153,50
4965,99.3,-0.1793,0,153,50
4980,99.6,-0.179736,0,153,50
4995,99.9,-0.179818,0,153,50
5010,100.2,-0.177132,0,153,50
5025,100.5,-0.17421,0,153,50
5040,100.8,-0.174905,0,153,50
5055,101.1,-0.17413,0,153,50
5070,101.4,-0.173491,0,153,50
5085,101.7,-0.173682,0,153,50
5100,102,-0.173391,0,153,50
5115,102.3,-0.171315,0,153,50
5130,102.6,-0.170804,0,153,50
5145,102.9,-0.169748,0,153,50
5160,103.2,-0.171033,0,153,50
5175,103.5,-0.171605,0,153,50
5190,103.8,-0.17219,0,153,50
5205,104.1,-0.175319,0,153,50
5220,104.4,-0.174186,0,153,50
5235,104.7,-0.173786,0,153,50
5250,105,-0.173304,0,153,50
5265,105.3,-0.174056,0,153,50
5280,105.6,-0.175388,0,153,50
5295,105.9,-0.17579,0,153,50
5310,106.2,-0.176526,0,153,50
5325,106.5,-0.177293,0,153,50
5340,106.8,-0.177236,0,153,50
5355,107.1,-0.177171,0,153,50
5370,107.4,-0.178942,0,153,50
5385,107.7,-0.180098,0,153,50
5400,108,-0.18078,0,153,50
5415,108.3,-0.178823,0,153,50
5430,108.6,-0.17915,0,153,50
5445,108.9,-0.177105,0,153,50
5460,109.2,-0.177551,0,153,50
5475,109.5,-0.176934,0,153,50
5490,109.8,-0.175522,0,153,50
5505,110.1,-0.174835,0,153,50
5520,110.4,-0.176243,0,153,50
5535,110.7,-0.175807,0,153,50
5550,111,-0.175607,0,153,50
5565,111.3,-0.176092,0,153,50
5580,111.6,-0.178414,0,153,50
5595,111.9,-0.177586,0,153,50
5610,112.2,-0.17618,0,153,50
5625,112.5,-0.174328,0,153,50
5640,112.8,-0.174991,0,153,50
5655,113.1,-0.173511,0,153,50
5670,113.4,-0.172342,0,153,50
5685,113.7,-0.17216,0,153,50
5700,114,-0.173108,0,153,50
5715,114.3,-0.171876,0,153,50
5730,114.6,-0.171942,0,153,50
5745,114.9,-0.171582,0,153,50
5760,115.2,-0.170811,0,153,50
5775,115.5,-0.169003,0,153,50
5790,115.8,-0.169339,0,153,50
5805,116.1,-0.167838,0,153,50
5820,116.4,-0.165577,0,153,50
5835,116.7,-0.16427,0,153,50
5850,117,-0.163747,0,153,50
5865,117.3,-0.16223,0,153,50
5880,117.6,-0.160537,0,153,50
5895,117.9,-0.158676,0,153,50
5910,118.2,-0.159231,0,153,50
5925,118.5,-0.15953,0,153,50
5940,118.8,-0.159286,0,153,50
5955,119.1,-0.15858,0,153,50
5970,119.4,-0.155673,0,153,50
5985,119.7,-0.15425,0,153,50
6000,120,-0.152999,0,153,50
6015,120.3,-0.151876,0,153,50
6030,120.6,-0.150765,0,153,50
6045,120.9,-0.149436,0,153,50
