index,time,delta_freq,event,power,f0
3795,75.9,-0.106961,1,134,50
3810,76.2,-0.107228,1,134,50
3825,76.5,-0.108947,1,134,50
3840,76.8,-0.113022,1,134,50
3855,77.1,-0.113776,1,134,50
3870,77.4,-0.115683,1,134,50
3885,77.7,-0.117559,1,134,50
3900,78,-0.118518,1,134,50
3915,78.3,-0.120536,1,134,50
3930,78.6,-0.121361,1,134,50
3945,78.9,-0.124092,1,134,50
3960,79.2,-0.122674,1,134,50
3975,79.5,-0.119038,1,134,50
3990,79.8,-0.117171,1,134,50
4005,80.1,-0.115727,1,134,50
4020,80.4,-0.113269,1,134,50
4035,80.7,-0.114349,1,134,50
4050,81,-0.115283,1,134,50
4065,81.3,-0.114806,1,134,50
4080,81.6,-0.114649,1,134,50
4095,81.9,-0.114358,1,134,50
4110,82.2,-0.115597,1,134,50
4125,82.5,-0.114715,1,134,50
4140,82.8,-0.114127,1,134,50
4155,83.1,-0.114423,1,134,50
4170,83.4,-0.114203,1,134,50
4185,83.7,-0.114217,1,134,50
4200,84,-0.11205,1,134,50
4215,84.3,-0.11312,1,134,50
4230,84.6,-0.112792,1,134,50
4245,84.9,-0.112885,1,134,50
4260,85.2,-0.111866,1,134,50
4275,85.5,-0.111056,1,134,50
4290,85.8,-0.113321,1,134,50
4305,86.1,-0.111998,1,134,50
4320,86.4,-0.112889,1,134,50
4335,86.7,-0.115897,1,134,50
4350,87,-0.115831,1,134,50
4365,87.3,-0.116296,1,134,50
4380,87.6,-0.117936,1,134,50
4395,87.9,-0.119417,1,134,50
4410,88.2,-0.119674,1,134,50
4425,88.5,-0.121964,0,134,50
4440,88.8,-0.123646,0,134,50
4455,89.1,-0.123376,0,134,50
4470,89.4,-0.125943,0,134,50
4485,89.7,-0.123655,0,134,50
4500,90,-0.124173,0,134,50
4515,90.3,-0.124004,0,134,50
4530,90.6,-0.122822,0,134,50
4545,90.9,-0.123541,0,134,50
4560,91.2,-0.124749,0,134,50
4575,91.5,-0.123148,0,134,50
4590,91.8,-0.124144,0,134,50
4605,92.1,-0.12488,0,134,50
4620,92.4,-0.125421,0,134,50
4635,92.7,-0.124971,0,134,50
4650,93,-0.123026,0,134,50
4665,93.3,-0.127151,0,134,50
4680,93.6,-0.126412,0,134,50
4695,93.9,-0.123927,0,134,50
4710,94.2,-0.124639,0,134,50
4725,94.5,-0.1254,0,134,50
4740,94.8,-0.124387,0,134,50
4755,95.1,-0.124197,0,134,50
4770,95.4,-0.123175,0,134,50
4785,95.7,-0.122785,0,134,50
4800,96,-0.121435,0,134,50
4815,96.3,-0.119498,0,134,50
4830,96.6,-0.1169,0,134,50
4845,96.9,-0.114865,0,134,50
4860,97.2,-0.112176,0,134,50
4875,97.5,-0.11243,0,134,50
4890,97.8,-0.109232,0,134,50
4905,98.1,-0.109829,0,134,50
4920,98.4,-0.107762,0,134,50
4935,98.7,-0.105362,0,134,50
4950,99,-0.103242,0,134,50
4965,99.3,-0.103577,0,134,50
4980,99.6,-0.104522,0,134,50
4995,99.9,-0.103623,0,134,50
5010,100.2,-0.103945,0,134,50
5025,100.5,-0.103688,0,134,50
5040,100.8,-0.1033,0,134,50
5055,101.1,-0.103091,0,134,50
5070,101.4,-0.100794,0,134,50
5085,101.7,-0.0994687,0,134,50
5100,102,-0.100479,0,134,50
5115,102.3,-0.100668,0,134,50
5130,102.6,-0.100526,0,134,50
5145,102.9,-0.101692,0,134,50
5160,103.2,-0.104245,0,134,50
5175,103.5,-0.105428,0,134,50
5190,103.8,-0.105858,0,134,50
5205,104.1,-0.106814,0,134,50
5220,104.4,-0.107594,0,134,50
5235,104.7,-0.109474,0,134,50
5250,105,-0.109212,0,134,50
5265,105.3,-0.110957,0,134,50
5280,105.6,-0.112134,0,134,50
5295,105.9,-0.111671,0,134,50
5310,106.2,-0.111972,0,134,50
5325,106.5,-0.111843,0,134,50
5340,106.8,-0.113284,0,134,50
5355,107.1,-0.113496,0,134,50
5370,107.4,-0.115653,0,134,50
5385,107.7,-0.117247,0,134,50
5400,108,-0.118502,0,134,50
5415,108.3,-0.119004,0,134,50
5430,108.6,-0.121915,0,134,50
5445,108.9,-0.123729,0,134,50
5460,109.2,-0.125414,0,134,50
5475,109.5,-0.125991,0,134,50
5490,109.8,-0.128118,0,134,50
5505,110.1,-0.12935,0,134,50
5520,110.4,-0.128686,0,134,50
5535,110.7,-0.130144,0,134,50
5550,111,-0.127356,0,134,50
5565,111.3,-0.127481,0,134,50
5580,111.6,-0.125003,0,134,50
5595,111.9,-0.124266,0,134,50
5610,112.2,-0.123512,0,134,50
5625,112.5,-0.122394,0,134,50
5640,112.8,-0.118469,0,134,50
5655,113.1,-0.118867,0,134,50
5670,113.4,-0.11797,0,134,50
5685,113.7,-0.115945,0,134,50
5700,114,-0.114103,0,134,50
5715,114.3,-0.113954,0,134,50
5730,114.6,-0.112844,0,134,50
5745,114.9,-0.111642,0,134,50
5760,115.2,-0.113521,0,134,50
5775,115.5,-0.114189,0,134,50
5790,115.8,-0.11326,0,134,50
5805,116.1,-0.114303,0,134,50
5820,116.4,-0.113921,0,134,50
5835,116.7,-0.1124,0,134,50
5850,117,-0.114851,0,134,50
5865,117.3,-0.113214,0,134,50
5880,117.6,-0.112506,0,134,50
5895,117.9,-0.112881,0,134,50
5910,118.2,-0.110312,0,134,50
5925,118.5,-0.10853,0,134,50
5940,118.8,-0.110578,0,134,50
5955,119.1,-0.108567,0,134,50
5970,119.4,-0.108405,0,134,50
5985,119.7,-0.107664,0,134,50
6000,120,-0.107474,0,134,50
6015,120.3,-0.107212,0,134,50
6030,120.6,-0.105403,0,134,50
6045,120.9,-0.104621,0,134,50
6060,121.2,-0.105005,0,134,50
6075,121.5,-0.101966,0,134,50
6090,121.8,-0.100225,0,134,50
6105,122.1,-0.100719,0,134,50
6120,122.4,-0.0999207,0,134,50
6135,122.7,-0.100166,0,134,50
6150,123,-0.0999202,0,134,50
6165,123.3,-0.100108,0,134,50
6180,123.6,-0.101351,0,134,50
6195,123.9,-0.10009,0,134,50
6210,124.2,-0.101017,0,134,50
6225,124.5,-0.102235,0,134,50
6240,124.8,-0.102285,0,134,50
6255,125.1,-0.100542,0,134,50
6270,125.4,-0.0995907,0,134,50
6285,125.7,-0.0987648,0,134,50
6300,126,-0.0997188,0,134,50
6315,126.3,-0.100023,0,134,50
6330,126.6,-0.100488,0,134,50
6345,126.9,-0.101317,0,134,50
6360,127.2,-0.103184,0,134,50
6375,127.5,-0.103456,0,134,50
6390,127.8,-0.102812,0,134,50
6405,128.1,-0.103369,0,134,50
6420,128.4,-0.102546,0,134,50
6435,128.7,-0.103829,0,134,50
6450,129,-0.104273,0,134,50
6465,129.3,-0.106105,0,134,50
6480,129.6,-0.106902,0,134,50
6495,129.9,-0.110655,0,134,50
6510,130.2,-0.111502,0,134,50
6525,130.5,-0.11436,0,134,50
6540,130.8,-0.113537,0,134,50
6555,131.1,-0.11608,0,134,50
6570,131.4,-0.11743,0,134,50
6585,131.7,-0.118709,0,134,50
6600,132,-0.117253,0,134,50
6615,132.3,-0.121267,0,134,50
6630,132.6,-0.122303,0,134,50
6645,132.9,-0.123022,0,134,50
6660,133.2,-0.125059,0,134,50
6675,133.5,-0.124493,0,134,50
6690,133.8,-0.125046,0,134,50
6705,134.1,-0.126852,0,134,50
6720,134.4,-0.126308,0,134,50
6735,134.7,-0.125798,0,134,50
6750,135,-0.128077,0,134,50
6765,135.3,-0.125044,0,134,50
6780,135.6,-0.121881,0,134,50
6795,135.9,-0.119696,0,134,50
6810,136.2,-0.116796,0,134,50
6825,136.5,-0.113903,0,134,50
6840,136.8,-0.112141,0,134,50
6855,137.1,-0.109919,0,134,50
6870,137.4,-0.107053,0,134,50
6885,137.7,-0.105325,0,134,50
6900,138,-0.104441,0,134,50
6915,138.3,-0.101279,0,134,50
6930,138.6,-0.0976645,0,134,50
6945,138.9,-0.095897,0,134,50
