index,time,delta_freq,event,power,f0
3285,65.7,-0.361429,1,270,50
3300,66,-0.361574,1,270,50
3315,66.3,-0.358998,1,270,50
3330,66.6,-0.355113,1,270,50
3345,66.9,-0.349586,1,270,50
3360,67.2,-0.342744,1,270,50
3375,67.5,-0.340446,1,270,50
3390,67.8,-0.336918,1,270,50
3405,68.1,-0.332099,1,270,50
3420,68.4,-0.330039,1,270,50
3435,68.7,-0.322842,1,270,50
3450,69,-0.31963,1,270,50
3465,69.3,-0.315239,1,270,50
3480,69.6,-0.31334,1,270,50
3495,69.9,-0.309077,1,270,50
3510,70.2,-0.309146,1,270,50
3525,70.5,-0.306231,1,270,50
3540,70.8,-0.300221,1,270,50
3555,71.1,-0.297581,1,270,50
3570,71.4,-0.293045,1,270,50
3585,71.7,-0.2886,1,270,50
3600,72,-0.280166,1,270,50
3615,72.3,-0.27795,1,270,50
3630,72.6,-0.272619,1,270,50
3645,72.9,-0.27076,1,270,50
3660,73.2,-0.268074,1,270,50
3675,73.5,-0.264044,1,270,50
3690,73.8,-0.266266,1,270,50
3705,74.1,-0.26309,1,270,50
3720,74.4,-0.261394,1,270,50
3735,74.7,-0.258325,1,270,50
3750,75,-0.258234,1,270,50
3765,75.3,-0.257355,1,270,50
3780,75.6,-0.253311,1,270,50
3795,75.9,-0.249746,1,270,50
3810,76.2,-0.248376,1,270,50
3825,76.5,-0.246862,1,270,50
3840,76.8,-0.247321,1,270,50
3855,77.1,-0.244387,1,270,50
3870,77.4,-0.239945,1,270,50
3885,77.7,-0.238189,1,270,50
3900,78,-0.235408,1,270,50
3915,78.3,-0.23164,1,270,50
3930,78.6,-0.228407,1,270,50
3945,78.9,-0.224197,1,270,50
3960,79.2,-0.223907,1,270,50
3975,79.5,-0.222148,1,270,50
3990,79.8,-0.224964,1,270,50
4005,80.1,-0.223146,1,270,50
4020,80.4,-0.22154,1,270,50
4035,80.7,-0.221908,1,270,50
4050,81,-0.218187,1,270,50
4065,81.3,-0.217169,1,270,50
4080,81.6,-0.216662,1,270,50
4095,81.9,-0.216052,1,270,50
4110,82.2,-0.21357,1,270,50
4125,82.5,-0.215424,1,270,50
4140,82.8,-0.215953,1,270,50
4155,83.1,-0.215302,1,270,50
4170,83.4,-0.216121,1,270,50
4185,83.7,-0.217201,1,270,50
4200,84,-0.217858,1,270,50
4215,84.3,-0.221734,1,270,50
4230,84.6,-0.222674,1,270,50
4245,84.9,-0.222128,1,270,50
4260,85.2,-0.222719,1,270,50
4275,85.5,-0.223281,1,270,50
4290,85.8,-0.221796,1,270,50
4305,86.1,-0.222702,1,270,50
4320,86.4,-0.223852,1,270,50
4335,86.7,-0.222791,1,270,50
4350,87,-0.222101,1,270,50
4365,87.3,-0.223219,1,270,50
4380,87.6,-0.224461,0,270,50
4395,87.9,-0.223841,0,270,50
4410,88.2,-0.223836,0,270,50
4425,88.5,-0.226103,0,270,50
4440,88.8,-0.227625,0,270,50
4455,89.1,-0.227487,0,270,50
4470,89.4,-0.225678,0,270,50
4485,89.7,-0.227304,0,270,50
4500,90,-0.227172,0,270,50
4515,90.3,-0.225918,0,270,50
4530,90.6,-0.226074,0,270,50
4545,90.9,-0.226918,0,270,50
4560,91.2,-0.228651,0,270,50
4575,91.5,-0.228009,0,270,50
4590,91.8,-0.22449,0,270,50
4605,92.1,-0.227855,0,270,50
4620,92.4,-0.225921,0,270,50
4635,92.7,-0.227197,0,270,50
4650,93,-0.227192,0,270,50
4665,93.3,-0.225609,0,270,50
4680,93.6,-0.224721,0,270,50
4695,93.9,-0.222856,0,270,50
4710,94.2,-0.227508,0,270,50
4725,94.5,-0.225653,0,270,50
4740,94.8,-0.226278,0,270,50
4755,95.1,-0.225837,0,270,50
4770,95.4,-0.222829,0,270,50
4785,95.7,-0.224272,0,270,50
4800,96,-0.219762,0,270,50
4815,96.3,-0.219854,0,270,50
4830,96.6,-0.219151,0,270,50
4845,96.9,-0.219622,0,270,50
4860,97.2,-0.219714,0,270,50
4875,97.5,-0.217212,0,270,50
4890,97.8,-0.21637,0,270,50
4905,98.1,-0.212353,0,270,50
4920,98.4,-0.209342,0,270,50
4935,98.7,-0.205321,0,270,50
4950,99,-0.204091,0,270,50
4965,99.3,-0.202808,0,270,50
4980,99.6,-0.201428,0,270,50
4995,99.9,-0.20148,0,270,50
5010,100.2,-0.201993,0,270,50
5025,100.5,-0.202211,0,270,50
5040,100.8,-0.20097,0,270,50
5055,101.1,-0.202321,0,270,50
5070,101.4,-0.205184,0,270,50
5085,101.7,-0.205121,0,270,50
5100,102,-0.20951,0,270,50
5115,102.3,-0.209372,0,270,50
5130,102.6,-0.209219,0,270,50
5145,102.9,-0.213013,0,270,50
5160,103.2,-0.213849,0,270,50
5175,103.5,-0.21825,0,270,50
5190,103.8,-0.217839,0,270,50
5205,104.1,-0.222235,0,270,50
5220,104.4,-0.221271,0,270,50
5235,104.7,-0.224425,0,270,50
5250,105,-0.226006,0,270,50
5265,105.3,-0.227279,0,270,50
5280,105.6,-0.227554,0,270,50
5295,105.9,-0.226779,0,270,50
5310,106.2,-0.229248,0,270,50
5325,106.5,-0.229951,0,270,50
5340,106.8,-0.233337,0,270,50
5355,107.1,-0.235192,0,270,50
5370,107.4,-0.232406,0,270,50
5385,107.7,-0.23106,0,270,50
5400,108,-0.230708,0,270,50
5415,108.3,-0.22949,0,270,50
5430,108.6,-0.229801,0,270,50
5445,108.9,-0.226636,0,270,50
5460,109.2,-0.227199,0,270,50
5475,109.5,-0.226667,0,270,50
5490,109.8,-0.22676,0,270,50
5505,110.1,-0.225923,0,270,50
5520,110.4,-0.227017,0,270,50
5535,110.7,-0.226657,0,270,50
5550,111,-0.22345,0,270,50
5565,111.3,-0.225226,0,270,50
5580,111.6,-0.222185,0,270,50
5595,111.9,-0.223366,0,270,50
5610,112.2,-0.226674,0,270,50
5625,112.5,-0.223355,0,270,50
5640,112.8,-0.223728,0,270,50
5655,113.1,-0.222755,0,270,50
5670,113.4,-0.221525,0,270,50
5685,113.7,-0.22167,0,270,50
5700,114,-0.224354,0,270,50
5715,114.3,-0.22257,0,270,50
5730,114.6,-0.222782,0,270,50
5745,114.9,-0.224373,0,270,50
5760,115.2,-0.222248,0,270,50
5775,115.5,-0.220162,0,270,50
5790,115.8,-0.223266,0,270,50
5805,116.1,-0.218891,0,270,50
5820,116.4,-0.216398,0,270,50
5835,116.7,-0.215407,0,270,50
5850,117,-0.213629,0,270,50
5865,117.3,-0.212969,0,270,50
5880,117.6,-0.212877,0,270,50
5895,117.9,-0.21195,0,270,50
5910,118.2,-0.213575,0,270,50
5925,118.5,-0.211174,0,270,50
5940,118.8,-0.214702,0,270,50
5955,119.1,-0.213238,0,270,50
5970,119.4,-0.213232,0,270,50
5985,119.7,-0.21354,0,270,50
6000,120,-0.21617,0,270,50
6015,120.3,-0.216198,0,270,50
6030,120.6,-0.215463,0,270,50
6045,120.9,-0.220862,0,270,50
